mSigma,Observed Intens,Observed m/z,calc. m/z,err mDa,err ppm,sum formula,C,H,N,O,S,
-1000.00,9197961,233.012544,233.012533,-0.011,-0.049,C8 H9 O6 S     ,8,9,0,6,1,
-1000.00,4586920,233.045614,233.045547,-0.067,-0.286,C12 H9 O5      ,12,9,0,5,0,
569.18,7748011,233.048910,233.048918,0.008,0.036,C9 H13 O5 S    ,9,13,0,5,1,
-1000.00,3857865,233.081926,233.081932,0.007,0.028,C13 H13 O4     ,13,13,0,4,0,
-1000.00,5118413,233.085339,233.085304,-0.035,-0.152,C10 H17 O4 S   ,10,17,0,4,1,
205.09,7516637,233.103083,233.103062,-0.021,-0.092,C10 H17 O6     ,10,17,0,6,0,
-1000.00,2812415,233.139419,233.139447,0.028,0.121,C11 H21 O5     ,11,21,0,5,0,
125.27,5631501,233.154708,233.154703,-0.004,-0.018,C15 H21 O2     ,15,21,0,2,0,
523.87,2268443,233.997797,233.997886,0.089,0.381,C9 H4 N3 O3 S  ,9,4,3,3,1,
600.43,3605827,234.040820,234.040796,-0.024,-0.104,C11 H8 N O5    ,11,8,1,5,0,
645.22,2882886,234.044134,234.044167,0.033,0.140,C8 H12 N O5 S  ,8,12,1,5,1,
-1000.00,5997925,234.077174,234.077181,0.008,0.033,C12 H12 N O4   ,12,12,1,4,0,
395.92,2582407,234.113616,234.113567,-0.049,-0.209,C13 H16 N O3   ,13,16,1,3,0,
-1000.00,5056724,235.024836,235.024812,-0.024,-0.102,C11 H7 O6      ,11,7,0,6,0,
-1000.00,3012311,235.028164,235.028183,0.019,0.081,C8 H11 O6 S    ,8,11,0,6,1,
665.71,3578078,235.036081,235.036045,-0.036,-0.152,C10 H7 N2 O5   ,10,7,2,5,0,
557.53,8057061,235.043466,235.043439,-0.027,-0.117,C12 H11 O3 S   ,12,11,0,3,1,
-1000.00,8894710,235.061212,235.061197,-0.015,-0.062,C12 H11 O5     ,12,11,0,5,0,
-1000.00,7311609,235.064584,235.064568,-0.015,-0.066,C9 H15 O5 S    ,9,15,0,5,1,
642.86,6936832,235.072418,235.072430,0.013,0.054,C11 H11 N2 O4  ,11,11,2,4,0,
263.36,6324504,235.097615,235.097583,-0.033,-0.139,C13 H15 O4     ,13,15,0,4,0,
575.35,2104603,235.100943,235.100954,0.011,0.047,C10 H19 O4 S   ,10,19,0,4,1,
219.77,4781369,235.133963,235.133968,0.005,0.023,C14 H19 O3     ,14,19,0,3,0,
-1000.00,2263151,236.020126,236.020060,-0.065,-0.277,C10 H6 N O6    ,10,6,1,6,0,
-1000.00,9632912,236.056448,236.056446,-0.002,-0.007,C11 H10 N O5   ,11,10,1,5,0,
-1000.00,7875762,236.092807,236.092832,0.025,0.106,C12 H14 N O4   ,12,14,1,4,0,
-1000.00,2885301,236.096262,236.096203,-0.059,-0.250,C9 H18 N O4 S  ,9,18,1,4,1,
-1000.00,2266836,236.129293,236.129217,-0.076,-0.322,C13 H18 N O3   ,13,18,1,3,0,
-1000.00,2598910,237.004096,237.004076,-0.020,-0.085,C10 H5 O7      ,10,5,0,7,0,
602.73,2370074,237.033875,237.033937,0.062,0.262,C10 H9 N2 O3 S ,10,9,2,3,1,
-1000.00,8575008,237.040475,237.040462,-0.013,-0.055,C11 H9 O6      ,11,9,0,6,0,
560.53,2487331,237.043810,237.043833,0.023,0.095,C8 H13 O6 S    ,8,13,0,6,1,
721.22,3266602,237.051732,237.051695,-0.037,-0.154,C10 H9 N2 O5   ,10,9,2,5,0,
24.31,13690945,237.076826,237.076847,0.021,0.090,C12 H13 O5     ,12,13,0,5,0,
682.16,3080773,237.080215,237.080218,0.003,0.014,C9 H17 O5 S    ,9,17,0,5,1,
668.68,8056908,237.088097,237.088080,-0.017,-0.071,C11 H13 N2 O4  ,11,13,2,4,0,
-1000.00,6459491,237.113259,237.113233,-0.027,-0.113,C13 H17 O4     ,13,17,0,4,0,
575.85,2234470,237.116639,237.116604,-0.036,-0.150,C10 H21 O4 S   ,10,21,0,4,1,
408.17,3341422,237.124473,237.124466,-0.007,-0.028,C12 H17 N2 O3  ,12,17,2,3,0,
-1000.00,2734213,237.149575,237.149618,0.043,0.181,C14 H21 O3     ,14,21,0,3,0,
559.71,2182312,238.017910,238.017952,0.042,0.176,C10 H8 N O4 S  ,10,8,1,4,1,
267.05,5159865,238.035705,238.035711,0.005,0.021,C10 H8 N O6    ,10,8,1,6,0,
44.75,18525146,238.072114,238.072096,-0.018,-0.075,C11 H12 N O5   ,11,12,1,5,0,
71.25,12092412,238.108476,238.108482,0.006,0.023,C12 H16 N O4   ,12,16,1,4,0,
-1000.00,3127606,239.001970,239.001968,-0.003,-0.011,C10 H7 O5 S    ,10,7,0,5,1,
-1000.00,3504454,239.019742,239.019726,-0.016,-0.068,C10 H7 O7      ,10,7,0,7,0,
-1000.00,13356904,239.056083,239.056112,0.029,0.120,C11 H11 O6     ,11,11,0,6,0,
722.04,4335467,239.059488,239.059483,-0.005,-0.023,C8 H15 O6 S    ,8,15,0,6,1,
656.35,10737522,239.067356,239.067345,-0.011,-0.047,C10 H11 N2 O5  ,10,11,2,5,0,
9.21,19525514,239.092509,239.092497,-0.012,-0.048,C12 H15 O5     ,12,15,0,5,0,
696.94,12324756,239.103704,239.103731,0.027,0.112,C11 H15 N2 O4  ,11,15,2,4,0,
5.49,16117675,239.128912,239.128883,-0.030,-0.124,C13 H19 O4     ,13,19,0,4,0,
732.99,2912182,239.140127,239.140116,-0.011,-0.045,C12 H19 N2 O3  ,12,19,2,3,0,
-1000.00,3755981,239.165236,239.165268,0.032,0.135,C14 H23 O3     ,14,23,0,3,0,
623.62,3363566,240.033584,240.033602,0.018,0.076,C10 H10 N O4 S ,10,10,1,4,1,
526.08,18875134,240.051363,240.051361,-0.003,-0.012,C10 H10 N O6   ,10,10,1,6,0,
22.16,14893856,240.087778,240.087746,-0.032,-0.134,C11 H14 N O5   ,11,14,1,5,0,
-1000.00,3778347,240.098977,240.098980,0.003,0.012,C10 H14 N3 O4  ,10,14,3,4,0,
-1000.00,6710082,240.124168,240.124132,-0.036,-0.151,C12 H18 N O4   ,12,18,1,4,0,
123.44,6891129,241.017609,241.017618,0.009,0.039,C10 H9 O5 S    ,10,9,0,5,1,
225.58,7456394,241.035378,241.035376,-0.002,-0.009,C10 H9 O7      ,10,9,0,7,0,
749.41,4249236,241.046575,241.046610,0.035,0.145,C9 H9 N2 O6    ,9,9,2,6,0,
460.03,22058650,241.054006,241.054003,-0.003,-0.012,C11 H13 O4 S   ,11,13,0,4,1,
665.08,2903205,241.065211,241.065237,0.026,0.109,C10 H13 N2 O3 S,10,13,2,3,1,
8.70,23869098,241.071764,241.071762,-0.002,-0.009,C11 H13 O6     ,11,13,0,6,0,
644.75,11525813,241.083001,241.082995,-0.006,-0.026,C10 H13 N2 O5  ,10,13,2,5,0,
539.19,3260092,241.090345,241.090389,0.044,0.184,C12 H17 O3 S   ,12,17,0,3,1,
11.73,38377164,241.108167,241.108147,-0.020,-0.082,C12 H17 O5     ,12,17,0,5,0,
751.89,7483095,241.119338,241.119381,0.043,0.176,C11 H17 N2 O4  ,11,17,2,4,0,
-1000.00,14026478,241.144542,241.144533,-0.009,-0.039,C13 H21 O4     ,13,21,0,4,0,
-1000.00,3199501,242.012851,242.012867,0.016,0.067,C9 H8 N O5 S   ,9,8,1,5,1,
210.59,8137263,242.049253,242.049252,-0.000,-0.001,C10 H12 N O4 S ,10,12,1,4,1,
161.50,18172478,242.066994,242.067011,0.017,0.070,C10 H12 N O6   ,10,12,1,6,0,
664.41,2823757,242.082272,242.082267,-0.005,-0.022,C14 H12 N O3   ,14,12,1,3,0,
787.32,2366032,242.085582,242.085638,0.056,0.230,C11 H16 N O3 S ,11,16,1,3,1,
16.79,15456864,242.103390,242.103396,0.006,0.024,C11 H16 N O5   ,11,16,1,5,0,
527.53,2579332,242.978200,242.978255,0.056,0.229,C8 H3 O9       ,8,3,0,9,0,
-1000.00,4368789,242.996886,242.996883,-0.004,-0.016,C9 H7 O6 S     ,9,7,0,6,1,
26.66,53296564,243.033262,243.033268,0.006,0.025,C10 H11 O5 S   ,10,11,0,5,1,
416.88,3107776,243.044471,243.044501,0.031,0.126,C9 H11 N2 O4 S ,9,11,2,4,1,
730.41,3792337,243.062264,243.062260,-0.005,-0.019,C9 H11 N2 O6   ,9,11,2,6,0,
558.37,2492372,243.066267,243.066282,0.015,0.064,C14 H11 O4     ,14,11,0,4,0,
702.23,2365410,243.080888,243.080887,-0.001,-0.004,C10 H15 N2 O3 S,10,15,2,3,1,
111.87,23940584,243.087442,243.087412,-0.030,-0.125,C11 H15 O6     ,11,15,0,6,0,
639.96,8017394,243.098619,243.098645,0.026,0.108,C10 H15 N2 O5  ,10,15,2,5,0,
16.38,45760008,243.123828,243.123797,-0.031,-0.127,C12 H19 O5     ,12,19,0,5,0,
764.43,3034643,243.135004,243.135031,0.027,0.110,C11 H19 N2 O4  ,11,19,2,4,0,
-1000.00,11150890,243.160213,243.160183,-0.030,-0.124,C13 H23 O4     ,13,23,0,4,0,
-1000.00,9998662,244.028548,244.028517,-0.031,-0.129,C9 H10 N O5 S  ,9,10,1,5,1,
688.18,2866020,244.061576,244.061531,-0.045,-0.184,C13 H10 N O4   ,13,10,1,4,0,
662.92,4648296,244.064903,244.064903,-0.000,-0.002,C10 H14 N O4 S ,10,14,1,4,1,
60.61,13574520,244.082693,244.082661,-0.032,-0.132,C10 H14 N O6   ,10,14,1,6,0,
244.62,8960409,244.119066,244.119046,-0.019,-0.079,C11 H18 N O5   ,11,18,1,5,0,
498.80,2522042,244.155370,244.155432,0.062,0.253,C12 H22 N O4   ,12,22,1,4,0,
461.96,2467525,245.006803,245.006659,-0.144,-0.586,C16 H5 O S     ,16,5,0,1,1,
-1000.00,9587914,245.012542,245.012533,-0.010,-0.040,C9 H9 O6 S     ,9,9,0,6,1,
691.74,2366440,245.045509,245.045547,0.038,0.156,C13 H9 O5      ,13,9,0,5,0,
136.66,14279915,245.048932,245.048918,-0.013,-0.055,C10 H13 O5 S   ,10,13,0,5,1,
689.56,2426099,245.056817,245.056780,-0.037,-0.151,C12 H9 N2 O4   ,12,9,2,4,0,
416.17,2726646,245.060086,245.060151,0.066,0.269,C9 H13 N2 O4 S ,9,13,2,4,1,
206.37,16463099,245.066702,245.066676,-0.026,-0.105,C10 H13 O7     ,10,13,0,7,0,
496.58,2815753,245.081927,245.081932,0.005,0.022,C14 H13 O4     ,14,13,0,4,0,
134.22,15979805,245.103088,245.103062,-0.026,-0.106,C11 H17 O6     ,11,17,0,6,0,
696.76,3157287,245.114323,245.114295,-0.027,-0.112,C10 H17 N2 O5  ,10,17,2,5,0,
27.57,23332158,245.139467,245.139447,-0.020,-0.081,C12 H21 O5     ,12,21,0,5,0,
-1000.00,2641247,245.175785,245.175833,0.047,0.193,C13 H25 O4     ,13,25,0,4,0,
231.35,7385208,246.044195,246.044167,-0.028,-0.113,C9 H12 N O5 S  ,9,12,1,5,1,
508.82,9900182,246.077179,246.077181,0.003,0.012,C13 H12 N O4   ,13,12,1,4,0,
667.33,3273881,246.080608,246.080553,-0.055,-0.224,C10 H16 N O4 S ,10,16,1,4,1,
200.77,9433257,246.098321,246.098311,-0.010,-0.041,C10 H16 N O6   ,10,16,1,6,0,
510.32,2640855,246.991825,246.991797,-0.028,-0.113,C8 H7 O7 S     ,8,7,0,7,1,
509.07,2560501,247.025013,247.024812,-0.201,-0.815,C12 H7 O6      ,12,7,0,6,0,
111.77,16854008,247.028180,247.028183,0.002,0.010,C9 H11 O6 S    ,9,11,0,6,1,
674.98,2670598,247.043500,247.043439,-0.061,-0.247,C13 H11 O3 S   ,13,11,0,3,1,
248.47,6623254,247.061213,247.061197,-0.016,-0.063,C13 H11 O5     ,13,11,0,5,0,
110.36,11842585,247.064542,247.064568,0.026,0.105,C10 H15 O5 S   ,10,15,0,5,1,
306.93,12299305,247.082333,247.082326,-0.006,-0.025,C10 H15 O7     ,10,15,0,7,0,
145.83,5646391,247.097595,247.097583,-0.012,-0.050,C14 H15 O4     ,14,15,0,4,0,
140.10,9950282,247.118691,247.118712,0.021,0.084,C11 H19 O6     ,11,19,0,6,0,
716.48,2284120,247.134013,247.133968,-0.045,-0.182,C15 H19 O3     ,15,19,0,3,0,
156.50,9368667,247.137336,247.137339,0.003,0.012,C12 H23 O3 S   ,12,23,0,3,1,
569.77,2355073,248.023429,248.023432,0.003,0.011,C8 H10 N O6 S  ,8,10,1,6,1,
702.45,2252701,248.054201,248.053944,-0.257,-1.038,C16 H10 N S    ,16,10,1,0,1,
644.79,6442911,248.056468,248.056446,-0.022,-0.089,C12 H10 N O5   ,12,10,1,5,0,
150.40,6772642,248.059835,248.059817,-0.018,-0.071,C9 H14 N O5 S  ,9,14,1,5,1,
342.03,8075200,248.092837,248.092832,-0.006,-0.023,C13 H14 N O4   ,13,14,1,4,0,
527.00,4186051,248.096247,248.096203,-0.044,-0.177,C10 H18 N O4 S ,10,18,1,4,1,
661.94,2456531,248.114019,248.113961,-0.058,-0.234,C10 H18 N O6   ,10,18,1,6,0,
-1000.00,2517755,249.004205,249.004076,-0.129,-0.517,C11 H5 O7      ,11,5,0,7,0,
103.80,7844636,249.040415,249.040462,0.046,0.186,C12 H9 O6      ,12,9,0,6,0,
123.90,7897887,249.043879,249.043833,-0.046,-0.185,C9 H13 O6 S    ,9,13,0,6,1,
631.03,7029542,249.051659,249.051695,0.036,0.143,C11 H9 N2 O5   ,11,9,2,5,0,
336.37,20370220,249.059104,249.059089,-0.015,-0.061,C13 H13 O3 S   ,13,13,0,3,1,
162.44,8686397,249.076873,249.076847,-0.026,-0.105,C13 H13 O5     ,13,13,0,5,0,
239.57,10261312,249.080252,249.080218,-0.033,-0.134,C10 H17 O5 S   ,10,17,0,5,1,
-1000.00,8784734,249.113212,249.113233,0.021,0.083,C14 H17 O4     ,14,17,0,4,0,
-1000.00,3782527,249.149692,249.149618,-0.074,-0.298,C15 H21 O3     ,15,21,0,3,0,
332.72,4094625,250.035707,250.035711,0.003,0.013,C11 H8 N O6    ,11,8,1,6,0,
26.03,12977858,250.072119,250.072096,-0.023,-0.091,C12 H12 N O5   ,12,12,1,5,0,
420.59,2732229,250.075433,250.075467,0.034,0.137,C9 H16 N O5 S  ,9,16,1,5,1,
477.28,7345891,250.108528,250.108482,-0.046,-0.185,C13 H16 N O4   ,13,16,1,4,0,
20.42,59528964,250.144888,250.144867,-0.021,-0.084,C14 H20 N O3   ,14,20,1,3,0,
-1000.00,5296667,251.019751,251.019726,-0.025,-0.101,C11 H7 O7      ,11,7,0,7,0,
378.38,11897381,251.030946,251.030960,0.014,0.055,C10 H7 N2 O6   ,10,7,2,6,0,
399.12,7514687,251.059500,251.059483,-0.017,-0.067,C9 H15 O6 S    ,9,15,0,6,1,
674.57,8235590,251.067326,251.067345,0.019,0.075,C11 H11 N2 O5  ,11,11,2,5,0,
63.72,12843613,251.092507,251.092497,-0.010,-0.040,C13 H15 O5     ,13,15,0,5,0,
451.65,10977888,251.095899,251.095868,-0.030,-0.121,C10 H19 O5 S   ,10,19,0,5,1,
698.80,9433703,251.103723,251.103731,0.007,0.029,C12 H15 N2 O4  ,12,15,2,4,0,
40.97,13851261,251.128868,251.128883,0.015,0.060,C14 H19 O4     ,14,19,0,4,0,
781.60,2380936,251.140170,251.140116,-0.054,-0.214,C13 H19 N2 O3  ,13,19,2,3,0,
-1000.00,3416734,251.165231,251.165268,0.037,0.147,C15 H23 O3     ,15,23,0,3,0,
257.64,9708990,252.051352,252.051361,0.008,0.033,C11 H10 N O6   ,11,10,1,6,0,
111.29,23051742,252.087732,252.087746,0.014,0.054,C12 H14 N O5   ,12,14,1,5,0,
146.96,7110144,252.124144,252.124132,-0.013,-0.050,C13 H18 N O4   ,13,18,1,4,0,
582.02,2399242,252.135384,252.135365,-0.019,-0.074,C12 H18 N3 O3  ,12,18,3,3,0,
382.73,3410213,253.017615,253.017618,0.003,0.014,C11 H9 O5 S    ,11,9,0,5,1,
742.08,3787071,253.046606,253.046610,0.003,0.014,C10 H9 N2 O6   ,10,9,2,6,0,
682.34,5240130,253.050663,253.050632,-0.030,-0.119,C15 H9 O4      ,15,9,0,4,0,
13.45,21156182,253.071776,253.071762,-0.015,-0.058,C12 H13 O6     ,12,13,0,6,0,
709.14,5353816,253.075147,253.075133,-0.014,-0.054,C9 H17 O6 S    ,9,17,0,6,1,
601.94,21963104,253.083015,253.082995,-0.020,-0.078,C11 H13 N2 O5  ,11,13,2,5,0,
40.69,29720950,253.108168,253.108147,-0.021,-0.083,C13 H17 O5     ,13,17,0,5,0,
596.59,19304832,253.119387,253.119381,-0.006,-0.025,C12 H17 N2 O4  ,12,17,2,4,0,
6.37,27042198,253.144562,253.144533,-0.029,-0.115,C14 H21 O4     ,14,21,0,4,0,
-1000.00,2506168,253.180939,253.180918,-0.021,-0.081,C15 H25 O3     ,15,25,0,3,0,
526.68,2461331,253.994504,253.994240,-0.264,-1.040,C9 H4 N O8     ,9,4,1,8,0,
-1000.00,2371748,254.012927,254.012867,-0.060,-0.236,C10 H8 N O5 S  ,10,8,1,5,1,
703.62,3199156,254.030647,254.030625,-0.021,-0.084,C10 H8 N O7    ,10,8,1,7,0,
761.71,5985477,254.049288,254.049252,-0.035,-0.138,C11 H12 N O4 S ,11,12,1,4,1,
290.34,31900884,254.067040,254.067011,-0.029,-0.114,C11 H12 N O6   ,11,12,1,6,0,
-1000.00,7050463,254.078258,254.078244,-0.014,-0.055,C10 H12 N3 O5  ,10,12,3,5,0,
248.59,23356660,254.103392,254.103396,0.004,0.016,C12 H16 N O5   ,12,16,1,5,0,
340.16,4014335,254.114634,254.114630,-0.005,-0.019,C11 H16 N3 O4  ,11,16,3,4,0,
-1000.00,3182870,254.139754,254.139782,0.027,0.108,C13 H20 N O4   ,13,20,1,4,0,
-1000.00,2831383,254.996795,254.996883,0.087,0.342,C10 H7 O6 S    ,10,7,0,6,1,
140.19,17946680,255.033266,255.033268,0.002,0.009,C11 H11 O5 S   ,11,11,0,5,1,
803.81,2219071,255.041213,255.041130,-0.083,-0.324,C13 H7 N2 O4   ,13,7,2,4,0,
673.82,3478594,255.044498,255.044501,0.004,0.014,C10 H11 N2 O4 S,10,11,2,4,1,
210.58,18430024,255.051031,255.051026,-0.004,-0.018,C11 H11 O7     ,11,11,0,7,0,
674.44,11198546,255.062283,255.062260,-0.024,-0.093,C10 H11 N2 O6  ,10,11,2,6,0,
578.06,8628310,255.066314,255.066282,-0.032,-0.125,C15 H11 O4     ,15,11,0,4,0,
70.60,32639080,255.087433,255.087412,-0.022,-0.085,C12 H15 O6     ,12,15,0,6,0,
662.72,16783474,255.098653,255.098645,-0.008,-0.031,C11 H15 N2 O5  ,11,15,2,5,0,
53.23,27273354,255.123817,255.123797,-0.019,-0.076,C13 H19 O5     ,13,19,0,5,0,
728.81,4922515,255.134985,255.135031,0.045,0.178,C12 H19 N2 O4  ,12,19,2,4,0,
7.17,23226538,255.160200,255.160183,-0.017,-0.066,C14 H23 O4     ,14,23,0,4,0,
401.02,6450100,256.028597,256.028517,-0.080,-0.312,C10 H10 N O5 S ,10,10,1,5,1,
719.18,13990852,256.046265,256.046275,0.011,0.042,C10 H10 N O7   ,10,10,1,7,0,
204.70,22334436,256.082659,256.082661,0.002,0.007,C11 H14 N O6   ,11,14,1,6,0,
590.80,3338735,256.093983,256.093894,-0.089,-0.348,C10 H14 N3 O5  ,10,14,3,5,0,
84.84,12155909,256.119025,256.119046,0.021,0.081,C12 H18 N O5   ,12,18,1,5,0,
174.64,7440165,257.012529,257.012533,0.004,0.014,C10 H9 O6 S    ,10,9,0,6,1,
8.08,101379912,257.048942,257.048918,-0.024,-0.092,C11 H13 O5 S   ,11,13,0,5,1,
99.81,28323670,257.066695,257.066676,-0.019,-0.073,C11 H13 O7     ,11,13,0,7,0,
658.61,9693023,257.077882,257.077910,0.028,0.109,C10 H13 N2 O6  ,10,13,2,6,0,
410.61,7493475,257.081916,257.081932,0.017,0.064,C15 H13 O4     ,15,13,0,4,0,
31.59,39079796,257.103056,257.103062,0.006,0.023,C12 H17 O6     ,12,17,0,6,0,
706.33,13447040,257.114315,257.114295,-0.019,-0.075,C11 H17 N2 O5  ,11,17,2,5,0,
70.54,21499798,257.139434,257.139447,0.014,0.054,C13 H21 O5     ,13,21,0,5,0,
706.20,3550113,257.150718,257.150681,-0.037,-0.144,C12 H21 N2 O4  ,12,21,2,4,0,
15.74,15400887,257.175850,257.175833,-0.017,-0.068,C14 H25 O4     ,14,25,0,4,0,
245.38,4695711,258.007783,258.007782,-0.001,-0.005,C9 H8 N O6 S   ,9,8,1,6,1,
311.45,17797822,258.044182,258.044167,-0.015,-0.057,C10 H12 N O5 S ,10,12,1,5,1,
181.75,18191054,258.061953,258.061925,-0.027,-0.106,C10 H12 N O7   ,10,12,1,7,0,
728.74,2313433,258.073163,258.073159,-0.004,-0.015,C9 H12 N3 O6   ,9,12,3,6,0,
563.51,11840220,258.077175,258.077181,0.006,0.024,C14 H12 N O4   ,14,12,1,4,0,
508.72,17715952,258.098327,258.098311,-0.016,-0.062,C11 H16 N O6   ,11,16,1,6,0,
-1000.00,9544464,258.134728,258.134696,-0.031,-0.121,C12 H20 N O5   ,12,20,1,5,0,
59.15,18478638,259.028196,259.028183,-0.013,-0.050,C10 H11 O6 S   ,10,11,0,6,1,
-1000.00,7200311,259.039434,259.039416,-0.017,-0.068,C9 H11 N2 O5 S ,9,11,2,5,1,
646.88,3022923,259.061253,259.061197,-0.056,-0.214,C14 H11 O5     ,14,11,0,5,0,
642.64,3097176,259.075835,259.075802,-0.033,-0.127,C10 H15 N2 O4 S,10,15,2,4,1,
51.71,22222430,259.082353,259.082326,-0.027,-0.103,C11 H15 O7     ,11,15,0,7,0,
380.47,3683435,259.097523,259.097583,0.060,0.230,C15 H15 O4     ,15,15,0,4,0,
91.53,17806958,259.100973,259.100954,-0.020,-0.076,C12 H19 O4 S   ,12,19,0,4,1,
29.29,46429820,259.118719,259.118712,-0.007,-0.026,C12 H19 O6     ,12,19,0,6,0,
702.21,4676232,259.129972,259.129945,-0.026,-0.102,C11 H19 N2 O5  ,11,19,2,5,0,
-1000.00,12039838,259.155104,259.155097,-0.006,-0.024,C13 H23 O5     ,13,23,0,5,0,
-1000.00,3293887,259.191485,259.191483,-0.002,-0.006,C14 H27 O4     ,14,27,0,4,0,
-1000.00,6015396,260.023412,260.023432,0.019,0.074,C9 H10 N O6 S  ,9,10,1,6,1,
630.33,4567489,260.056447,260.056446,-0.001,-0.004,C13 H10 N O5   ,13,10,1,5,0,
413.63,11260356,260.059839,260.059817,-0.022,-0.085,C10 H14 N O5 S ,10,14,1,5,1,
412.14,9228756,260.077592,260.077575,-0.017,-0.065,C10 H14 N O7   ,10,14,1,7,0,
85.51,8106466,260.092842,260.092832,-0.010,-0.040,C14 H14 N O4   ,14,14,1,4,0,
383.83,9841141,260.113990,260.113961,-0.029,-0.110,C11 H18 N O6   ,11,18,1,6,0,
663.92,2755093,260.150342,260.150346,0.004,0.017,C12 H22 N O5   ,12,22,1,5,0,
144.07,11310351,261.007440,261.007447,0.007,0.027,C9 H9 O7 S     ,9,9,0,7,1,
559.89,3327277,261.040459,261.040462,0.003,0.010,C13 H9 O6      ,13,9,0,6,0,
76.18,15240496,261.043840,261.043833,-0.008,-0.029,C10 H13 O6 S   ,10,13,0,6,1,
723.75,2301239,261.051720,261.051695,-0.025,-0.097,C12 H9 N2 O5   ,12,9,2,5,0,
-1000.00,2779450,261.055067,261.055066,-0.001,-0.004,C9 H13 N2 O5 S ,9,13,2,5,1,
379.10,13978941,261.059106,261.059089,-0.017,-0.067,C14 H13 O3 S   ,14,13,0,3,1,
231.72,10054989,261.076883,261.076847,-0.036,-0.139,C14 H13 O5     ,14,13,0,5,0,
296.47,14892375,261.088092,261.088080,-0.011,-0.042,C13 H13 N2 O4  ,13,13,2,4,0,
373.98,11877728,261.097988,261.097976,-0.011,-0.043,C11 H17 O7     ,11,17,0,7,0,
-1000.00,6163822,261.113189,261.113233,0.044,0.167,C15 H17 O4     ,15,17,0,4,0,
-1000.00,15486336,261.134339,261.134362,0.023,0.089,C12 H21 O6     ,12,21,0,6,0,
-1000.00,2440609,261.170705,261.170747,0.042,0.162,C13 H25 O5     ,13,25,0,5,0,
379.38,3143841,262.035831,262.035711,-0.121,-0.461,C12 H8 N O6    ,12,8,1,6,0,
358.33,5349540,262.039072,262.039082,0.010,0.037,C9 H12 N O6 S  ,9,12,1,6,1,
202.84,12579009,262.072119,262.072096,-0.023,-0.087,C13 H12 N O5   ,13,12,1,5,0,
137.97,9013444,262.075494,262.075467,-0.027,-0.101,C10 H16 N O5 S ,10,16,1,5,1,
298.98,8759522,262.108452,262.108482,0.030,0.113,C14 H16 N O4   ,14,16,1,4,0,
467.74,3999725,262.986719,262.986712,-0.008,-0.029,C8 H7 O8 S     ,8,7,0,8,1,
511.77,3068938,263.019740,263.019726,-0.014,-0.053,C12 H7 O7      ,12,7,0,7,0,
249.74,6939662,263.023108,263.023097,-0.011,-0.042,C9 H11 O7 S    ,9,11,0,7,1,
110.75,12626990,263.059512,263.059483,-0.029,-0.111,C10 H15 O6 S   ,10,15,0,6,1,
675.62,6712373,263.067344,263.067345,0.001,0.004,C12 H11 N2 O5  ,12,11,2,5,0,
157.41,10710091,263.092470,263.092497,0.027,0.104,C14 H15 O5     ,14,15,0,5,0,
102.07,7834731,263.128890,263.128883,-0.007,-0.027,C15 H19 O4     ,15,19,0,4,0,
124.03,7806062,263.132262,263.132254,-0.008,-0.030,C12 H23 O4 S   ,12,23,0,4,1,
-1000.00,4021886,263.150074,263.150012,-0.062,-0.234,C12 H23 O6     ,12,23,0,6,0,
-1000.00,2386059,263.165230,263.165268,0.038,0.146,C16 H23 O3     ,16,23,0,3,0,
77.72,9498525,264.051370,264.051361,-0.009,-0.035,C12 H10 N O6   ,12,10,1,6,0,
504.46,5700512,264.054741,264.054732,-0.009,-0.034,C9 H14 N O6 S  ,9,14,1,6,1,
303.12,18720700,264.087740,264.087746,0.006,0.023,C13 H14 N O5   ,13,14,1,5,0,
682.03,3128256,264.091050,264.091117,0.067,0.255,C10 H18 N O5 S ,10,18,1,5,1,
650.22,5868487,264.099018,264.098980,-0.039,-0.147,C12 H14 N3 O4  ,12,14,3,4,0,
-1000.00,7157725,264.124190,264.124132,-0.058,-0.220,C14 H18 N O4   ,14,18,1,4,0,
80.06,22669280,264.127500,264.127503,0.003,0.011,C11 H22 N O4 S ,11,22,1,4,1,
196.38,8483588,265.035373,265.035376,0.004,0.014,C12 H9 O7      ,12,9,0,7,0,
568.87,4016903,265.038733,265.038747,0.015,0.056,C9 H13 O7 S    ,9,13,0,7,1,
699.63,4896526,265.046638,265.046610,-0.029,-0.108,C11 H9 N2 O6   ,11,9,2,6,0,
94.90,17300260,265.071741,265.071762,0.021,0.078,C13 H13 O6     ,13,13,0,6,0,
402.35,9560871,265.075091,265.075133,0.042,0.159,C10 H17 O6 S   ,10,17,0,6,1,
639.33,13462318,265.083020,265.082995,-0.025,-0.094,C12 H13 N2 O5  ,12,13,2,5,0,
73.89,19102532,265.108170,265.108147,-0.023,-0.086,C14 H17 O5     ,14,17,0,5,0,
736.87,3820359,265.111534,265.111518,-0.016,-0.059,C11 H21 O5 S   ,11,21,0,5,1,
155.76,11938638,265.119354,265.119381,0.026,0.100,C13 H17 N2 O4  ,13,17,2,4,0,
107.77,12053348,265.144547,265.144533,-0.014,-0.053,C15 H21 O4     ,15,21,0,4,0,
3.17,114133864,265.147927,265.147904,-0.024,-0.089,C12 H25 O4 S   ,12,25,0,4,1,
